Date,Campaign Name,Campaign ID,Ad Name,Ad ID,Custom Id,Title,Description,Cta,Url,Thumbnail Url,Video Url,Poster Image,Clicks,Served Ads,Impressions,Spent,Value,ROAS,ROAS (Clicks),ROAS (Views),CTR,CPM,Actual CPC,CPA,CPA (Clicks),CPA (Views),Conversions,Conversions (Clicks),Conversions (Views),Conversion Rate,Conversion Rate (Clicks),Conversion Rate (Views),Unnamed: 33
3/14/25,QuieroEscuchar_ES_LEAD_MAR25_mobile,44243076,ES_STATIC_Image 145,4100100545,,Los mayores desconocen el precio de los audífonos (más información),No esperes más. Obtenga su prueba gratuita de audífonos avanzados hoy,TRY_FREE,https://get.quieroescuchar.es/adv/prueba-gratis-audifonos/?mci=ESNAT1MEEW0C8NI,http://cdn.taboola.com/libtrc/static/thumbnails/eb333504b962467a4c9436aff0ea0e9d.png,,,63,33312,7772,6.78,0,0,0,0,0.81,0.87,0.11,0,0,0,0,0,0,0,0,0,
3/14/25,QuieroEscuchar_ES_LEAD_APR24_mobile,36874694,ES_STATIC_Image 131_Title 17,4056265530,,Los ciudadanos de ${city:capitalized}$ no pueden creer este truco para mejorar la audición ,No esperes más. Obtenga su prueba gratuita de audífonos avanzados hoy.,TRY_FREE,https://get.quieroescuchar.es/adv/prueba-gratis-audifonos/?mci=ESNAT1MEEW0C8NI,http://cdn.taboola.com/libtrc/static/thumbnails/a15723e67f2d14cf6c1b11284a3d8197.png,,,31,25744,4919,6.61,0,0,0,0,0.63,1.34,0.21,6.61,6.61,0,1,1,0,3.23,3.23,0,
3/14/25,QuieroEscuchar_ES_LEAD_MAR25_mobile,44243076,ES_STATIC_Image 131_Title 17,4096752502,,Los ciudadanos de ${city:capitalized}$ no pueden creer este truco para mejorar la audición ,No esperes más. Obtenga su prueba gratuita de audífonos avanzados hoy.,TRY_FREE,https://get.quieroescuchar.es/adv/prueba-gratis-audifonos/?mci=ESNAT1MEEW0C8NI,http://cdn.taboola.com/libtrc/static/thumbnails/a15723e67f2d14cf6c1b11284a3d8197.png,,,41,16217,3502,5.29,0,0,0,0,1.17,1.51,0.13,0,0,0,0,0,0,0,0,0,
3/14/25,QuieroEscuchar_ES_LEAD_APR24_mobile,36874694,ES_STATIC_Image 94_Title 14,3955384873,,${city:capitalized}$: Los Expertos en audición no pueden creer lo buenos que son estos audífonos,No esperes más. Obtenga su prueba gratuita de audífonos avanzados hoy.,TRY_FREE,https://get.quieroescuchar.es/adv/prueba-gratis-audifonos/?mci=ESNAT1MEEW0C8NI,http://cdn.taboola.com/libtrc/static/thumbnails/b0779d26dcdb974f664fc2f7321fbcf0.png,,,21,11337,1932,4.71,0,0,0,0,1.09,2.44,0.22,0,0,0,0,0,0,0,0,0,
3/14/25,QuieroEscuchar_ES_LEAD_APR24_mobile,36874694,ES_STATIC_Image 14,3927260041,,¿Cuáles son las últimas tendencias en tecnología de audífonos?,"Los aparatos auditivos elegantes, discretos y asequibles ya están disponibles. Realice una prueba gratuita hoy y experimente la diferencia.",TRY_FREE,https://get.quieroescuchar.es/adv/prueba-gratis-audifonos/?mci=ESNAT1MEEW0C8NI,http://cdn.taboola.com/libtrc/static/thumbnails/220ee3d6ba8681e6c2696834a26824f1.jpg,,,22,32720,6335,3.85,0,0,0,0,0.35,0.61,0.17,0,0,0,0,0,0,0,0,0,
3/14/25,QuieroEscuchar_ES_LEAD_MAR25_mobile,44243076,ES_STATIC_Image 147_Title 15,4096752648,,El truco para mejorar la audición del que todos hablan en España (Descúbrelo ahora),No esperes más. Obtenga su prueba gratuita de audífonos avanzados hoy,TRY_FREE,https://get.quieroescuchar.es/adv/prueba-gratis-audifonos/?mci=ESNAT1MEEW0C8NI,http://cdn.taboola.com/libtrc/static/thumbnails/d33d463c0a5ba974e0f58b577d9ceeb2.png,,,20,10488,2626,2.25,0,0,0,0,0.76,0.86,0.11,0,0,0,0,0,0,0,0,0,
3/14/25,QuieroEscuchar_ES_LEAD_APR24_mobile,36874694,ES_STATIC_Image 164 2,4100100290,,Los mayores de 50 años tienen derecho a estos nuevos dispositivos acústicos.,No esperes más. Obtenga su prueba gratuita de audífonos avanzados hoy.,TRY_FREE,https://get.quieroescuchar.es/adv/prueba-gratis-audifonos/?mci=ESNAT1MEEW0C8NI,http://cdn.taboola.com/libtrc/static/thumbnails/43f6a8e1857864d957e57634b315938b.png,,,16,15748,2634,2.24,0,0,0,0,0.61,0.85,0.14,0,0,0,0,0,0,0,0,0,
3/14/25,QuieroEscuchar_ES_LEAD_APR24_mobile,36874694,Copy of ES_STATIC_Image 131_Title 17,4095400344,,Descubra cuánto cuesta probar nuestros audífonos (haga clic aquí),No esperes más. Obtenga su prueba gratuita de audífonos avanzados hoy.,TRY_FREE,https://get.quieroescuchar.es/adv/prueba-gratis-audifonos/?mci=ESNAT1MEEW0C8NI,http://cdn.taboola.com/libtrc/static/thumbnails/a15723e67f2d14cf6c1b11284a3d8197.png,,,14,8214,2141,2.01,0,0,0,0,0.65,0.94,0.14,0,0,0,0,0,0,0,0,0,
3/14/25,QuieroEscuchar_ES_LEAD_MAR25_mobile,44243076,ES_STATIC_Image 144,4100100775,,Los mayores desconocen el precio de los audífonos (más información),No esperes más. Obtenga su prueba gratuita de audífonos avanzados hoy.,TRY_FREE,https://get.quieroescuchar.es/adv/prueba-gratis-audifonos/?mci=ESNAT1MEEW0C8NI,http://cdn.taboola.com/libtrc/static/thumbnails/f3bddffd2896945bdb56d39134d938f1.png,,,23,10229,2852,1.99,0,0,0,0,0.81,0.7,0.09,0,0,0,0,0,0,0,0,0,
3/14/25,QuieroEscuchar_ES_LEAD_APR24_mobile,36874694,ES_CLIP_Image 156_Title 15,4091044686,,El truco para mejorar la audición del que todos hablan en España (Descúbrelo ahora),No esperes más. Obtenga su prueba gratuita de audífonos avanzados hoy.,TRY_NOW,https://get.quieroescuchar.es/adv/prueba-gratis-audifonos/?mci=ESNAT1MEEW0C8NI,http://cdn.taboola.com/libtrc/static/thumbnails/19041a42939fa34b7f2c8c1f3a53b733.jpg,https://cdn.taboola.com/libtrc/static/video/v1738840174/gxqiaa8kz6fi7nxetr5t.mp4,http://cdn.taboola.com/libtrc/static/thumbnails/0764a92d97648fb7cfd785d69cd5f804.jpg,10,13944,2876,1.95,0,0,0,0,0.35,0.68,0.19,0,0,0,0,0,0,0,0,0,
3/14/25,QuieroEscuchar_ES_LEAD_APR24_mobile,36874694,ES_STATIC_Image 161 1,4100101265,,El audífono sin pilas que hace furor en España ,No esperes más. Obtenga su prueba gratuita de audífonos avanzados hoy.,TRY_FREE,https://get.quieroescuchar.es/adv/prueba-gratis-audifonos/?mci=ESNAT1MEEW0C8NI,http://cdn.taboola.com/libtrc/static/thumbnails/67ae4107f50ef17a5d63c1a8337b60a9.png,,,14,12634,1713,1.87,0,0,0,0,0.82,1.09,0.13,0,0,0,0,0,0,0,0,0,
3/14/25,QuieroEscuchar_ES_LEAD_APR24_mobile,36874694,ES_STATIC_Image 163 2,4100099847,,Los mayores de 50 años tienen derecho a estos nuevos dispositivos acústicos,No esperes más. Obtenga su prueba gratuita de audífonos avanzados hoy,TRY_FREE,https://get.quieroescuchar.es/adv/prueba-gratis-audifonos/?mci=ESNAT1MEEW0C8NI,http://cdn.taboola.com/libtrc/static/thumbnails/51121ed9262b43262f5931d5ed170110.png,,,12,12275,1847,1.8,0,0,0,0,0.65,0.98,0.15,0,0,0,0,0,0,0,0,0,
3/14/25,QuieroEscuchar_ES_LEAD_MAR25_mobile,44243076,ES_STATIC_Image 161 2,4100101263,,Los españoles nacidos antes del 1975 tienen derecho a estos nuevos aparatos acústicos,No esperes más. Obtenga su prueba gratuita de audífonos avanzados hoy.,TRY_FREE,https://get.quieroescuchar.es/adv/prueba-gratis-audifonos/?mci=ESNAT1MEEW0C8NI,http://cdn.taboola.com/libtrc/static/thumbnails/67ae4107f50ef17a5d63c1a8337b60a9.png,,,14,7134,1677,1.65,0,0,0,0,0.83,0.98,0.12,0,0,0,0,0,0,0,0,0,
3/14/25,QuieroEscuchar_ES_LEAD_MAR25_mobile,44243076,ES_STATIC_Image 14,4096752086,,¿Cuáles son las últimas tendencias en tecnología de audífonos?,"Los aparatos auditivos elegantes, discretos y asequibles ya están disponibles. Realice una prueba gratuita hoy y experimente la diferencia.",TRY_FREE,https://get.quieroescuchar.es/adv/prueba-gratis-audifonos/?mci=ESNAT1MEEW0C8NI,http://cdn.taboola.com/libtrc/static/thumbnails/220ee3d6ba8681e6c2696834a26824f1.jpg,,,8,8603,1695,1.56,0,0,0,0,0.47,0.92,0.2,0,0,0,0,0,0,0,0,0,
3/14/25,QuieroEscuchar_ES_LEAD_MAR25_mobile,44243076,ES_STATIC_Image 164 1,4100100280,,Los mayores desconocen el precio de los audífonos (más información),No esperes más. Obtenga su prueba gratuita de audífonos avanzados hoy.,TRY_FREE,https://get.quieroescuchar.es/adv/prueba-gratis-audifonos/?mci=ESNAT1MEEW0C8NI,http://cdn.taboola.com/libtrc/static/thumbnails/43f6a8e1857864d957e57634b315938b.png,,,22,11702,2578,1.46,0,0,0,0,0.85,0.57,0.07,0,0,0,0,0,0,0,0,0,
3/14/25,QuieroEscuchar_ES_LEAD_MAR25_mobile,44243076,ES_STATIC_Image 164 2,4100100282,,Los mayores de 50 años tienen derecho a estos nuevos dispositivos acústicos.,No esperes más. Obtenga su prueba gratuita de audífonos avanzados hoy.,TRY_FREE,https://get.quieroescuchar.es/adv/prueba-gratis-audifonos/?mci=ESNAT1MEEW0C8NI,http://cdn.taboola.com/libtrc/static/thumbnails/43f6a8e1857864d957e57634b315938b.png,,,12,8442,1616,1.37,0,0,0,0,0.74,0.85,0.11,0,0,0,0,0,0,0,0,0,
3/14/25,QuieroEscuchar_ES_LEAD_APR24_mobile,36874694,ES_STATIC_Image 163 1,4100099846,,Los mayores desconocen el precio de los audífonos (más información),No esperes más. Obtenga su prueba gratuita de audífonos avanzados hoy,TRY_FREE,https://get.quieroescuchar.es/adv/prueba-gratis-audifonos/?mci=ESNAT1MEEW0C8NI,http://cdn.taboola.com/libtrc/static/thumbnails/51121ed9262b43262f5931d5ed170110.png,,,14,9250,1635,1.36,0,0,0,0,0.86,0.83,0.1,0,0,0,0,0,0,0,0,0,
3/14/25,QuieroEscuchar_ES_LEAD_APR24_mobile,36874694,ES_STATIC_Image 164 1,4100100288,,Los mayores desconocen el precio de los audífonos (más información),No esperes más. Obtenga su prueba gratuita de audífonos avanzados hoy.,TRY_FREE,https://get.quieroescuchar.es/adv/prueba-gratis-audifonos/?mci=ESNAT1MEEW0C8NI,http://cdn.taboola.com/libtrc/static/thumbnails/43f6a8e1857864d957e57634b315938b.png,,,11,11823,2058,0.89,0,0,0,0,0.53,0.43,0.08,0,0,0,0,0,0,0,0,0,
3/14/25,QuieroEscuchar_ES_LEAD_MAR25_mobile,44243076,ES_CLIP_Image 156_Title 15,4096752707,,El truco para mejorar la audición del que todos hablan en España (Descúbrelo ahora),No esperes más. Obtenga su prueba gratuita de audífonos avanzados hoy.,TRY_NOW,https://get.quieroescuchar.es/adv/prueba-gratis-audifonos/?mci=ESNAT1MEEW0C8NI,http://cdn.taboola.com/libtrc/static/thumbnails/19041a42939fa34b7f2c8c1f3a53b733.jpg,https://cdn.taboola.com/libtrc/static/video/v1738840174/gxqiaa8kz6fi7nxetr5t.mp4,http://cdn.taboola.com/libtrc/static/thumbnails/0764a92d97648fb7cfd785d69cd5f804.jpg,10,4459,795,0.89,0,0,0,0,1.26,1.12,0.09,0,0,0,0,0,0,0,0,0,
3/14/25,QuieroEscuchar_ES_LEAD_APR24_mobile,36874694,ES_STATIC_Image 164 3,4100100291,,${city:capitalized}$: Los mayores desconocen el precio de los audífonos (más información),No esperes más. Obtenga su prueba gratuita de audífonos avanzados hoy.,TRY_FREE,https://get.quieroescuchar.es/adv/prueba-gratis-audifonos/?mci=ESNAT1MEEW0C8NI,http://cdn.taboola.com/libtrc/static/thumbnails/43f6a8e1857864d957e57634b315938b.png,,,7,7604,1543,0.85,0,0,0,0,0.45,0.55,0.12,0.85,0.85,0,1,1,0,14.29,14.29,0,
3/14/25,QuieroEscuchar_ES_LEAD_APR24_mobile,36874694,ES_STATIC_Image 161 2,4100101266,,Los españoles nacidos antes del 1975 tienen derecho a estos nuevos aparatos acústicos,No esperes más. Obtenga su prueba gratuita de audífonos avanzados hoy.,TRY_FREE,https://get.quieroescuchar.es/adv/prueba-gratis-audifonos/?mci=ESNAT1MEEW0C8NI,http://cdn.taboola.com/libtrc/static/thumbnails/67ae4107f50ef17a5d63c1a8337b60a9.png,,,8,5566,1001,0.84,0,0,0,0,0.8,0.84,0.1,0,0,0,0,0,0,0,0,0,
3/14/25,QuieroEscuchar_ES_LEAD_APR24_mobile,36874694,ES_STATIC_Image 162 1,4100101020,,${city:capitalized}$: Los mayores desconocen el precio de los audífonos (más información),No esperes más. Obtenga su prueba gratuita de audífonos avanzados hoy.,TRY_FREE,https://get.quieroescuchar.es/adv/prueba-gratis-audifonos/?mci=ESNAT1MEEW0C8NI,http://cdn.taboola.com/libtrc/static/thumbnails/02433736b68a86f29736a29225d11c13.png,,,8,10331,1814,0.78,0,0,0,0,0.44,0.43,0.1,0,0,0,0,0,0,0,0,0,
3/14/25,QuieroEscuchar_ES_LEAD_APR24_mobile,36874694,ES_STATIC_Image 144,4100100778,,Los mayores desconocen el precio de los audífonos (más información),No esperes más. Obtenga su prueba gratuita de audífonos avanzados hoy.,TRY_FREE,https://get.quieroescuchar.es/adv/prueba-gratis-audifonos/?mci=ESNAT1MEEW0C8NI,http://cdn.taboola.com/libtrc/static/thumbnails/f3bddffd2896945bdb56d39134d938f1.png,,,5,5241,1156,0.73,0,0,0,0,0.43,0.63,0.15,0,0,0,0,0,0,0,0,0,
3/14/25,QuieroEscuchar_ES_LEAD_MAR25_mobile,44243076,ES_STATIC_Image 164 3,4100100286,,${city:capitalized}$: Los mayores desconocen el precio de los audífonos (más información),No esperes más. Obtenga su prueba gratuita de audífonos avanzados hoy.,TRY_FREE,https://get.quieroescuchar.es/adv/prueba-gratis-audifonos/?mci=ESNAT1MEEW0C8NI,http://cdn.taboola.com/libtrc/static/thumbnails/43f6a8e1857864d957e57634b315938b.png,,,8,3684,837,0.68,0,0,0,0,0.96,0.81,0.08,0,0,0,0,0,0,0,0,0,
3/14/25,QuieroEscuchar_ES_LEAD_APR24_mobile,36874694,ES_STATIC_Image 162 2,4100101022,,Los españoles nacidos antes del 1975 tienen derecho a estos nuevos aparatos acústicos,No esperes más. Obtenga su prueba gratuita de audífonos avanzados hoy.,TRY_FREE,https://get.quieroescuchar.es/adv/prueba-gratis-audifonos/?mci=ESNAT1MEEW0C8NI,http://cdn.taboola.com/libtrc/static/thumbnails/02433736b68a86f29736a29225d11c13.png,,,7,6789,1256,0.68,0,0,0,0,0.56,0.54,0.1,0,0,0,0,0,0,0,0,0,
3/14/25,QuieroEscuchar_ES_LEAD_MAR25_mobile,44243076,ES_STATIC_Image 136_Title 18,4096752566,,Los mayores de 50 años de ${city:capitalized}$ tienen derecho a audífonos invisibles hoy en día,No esperes más. Obtenga su prueba gratuita de audífonos avanzados hoy,TRY_FREE,https://get.quieroescuchar.es/adv/prueba-gratis-audifonos/?mci=ESNAT1MEEW0C8NI,http://cdn.taboola.com/libtrc/static/thumbnails/b8f7cf62189d6c9743999aed0da53571.png,,,7,3883,808,0.67,0,0,0,0,0.87,0.83,0.1,0,0,0,0,0,0,0,0,0,
3/14/25,QuieroEscuchar_ES_LEAD_MAR25_mobile,44243076,ES_STATIC_Image 163 1,4100099843,,Los mayores desconocen el precio de los audífonos (más información),No esperes más. Obtenga su prueba gratuita de audífonos avanzados hoy,TRY_FREE,https://get.quieroescuchar.es/adv/prueba-gratis-audifonos/?mci=ESNAT1MEEW0C8NI,http://cdn.taboola.com/libtrc/static/thumbnails/51121ed9262b43262f5931d5ed170110.png,,,5,2767,520,0.63,0,0,0,0,0.96,1.22,0.13,0,0,0,0,0,0,0,0,0,
3/14/25,QuieroEscuchar_ES_LEAD_MAR25_mobile,44243076,ES_CLIP_Image 157_Title 15,4096752724,,El truco para mejorar la audición del que todos hablan en España (Descúbrelo ahora),No esperes más. Obtenga su prueba gratuita de audífonos avanzados hoy.,TRY_FREE,https://get.quieroescuchar.es/adv/prueba-gratis-audifonos/?mci=ESNAT1MEEW0C8NI,http://cdn.taboola.com/libtrc/static/thumbnails/e0e30916c38fd1e320b7a3373bde8855.jpg,https://cdn.taboola.com/libtrc/static/video/v1738839122/gj986bum6fcs4fdnprab.mp4,http://cdn.taboola.com/libtrc/static/thumbnails/f7aa65668bca7e10f80d6987209bb66b.jpg,6,1893,380,0.54,0,0,0,0,1.58,1.43,0.09,0,0,0,0,0,0,0,0,0,
3/14/25,QuieroEscuchar_ES_LEAD_MAR25_mobile,44243076,Copy of ES_STATIC_Image 131_Title 17,4096752748,,Descubra cuánto cuesta probar nuestros audífonos (haga clic aquí),No esperes más. Obtenga su prueba gratuita de audífonos avanzados hoy.,TRY_FREE,https://get.quieroescuchar.es/adv/prueba-gratis-audifonos/?mci=ESNAT1MEEW0C8NI,http://cdn.taboola.com/libtrc/static/thumbnails/a15723e67f2d14cf6c1b11284a3d8197.png,,,1,1002,127,0.36,0,0,0,0,0.79,2.87,0.36,0,0,0,0,0,0,0,0,0,
3/14/25,QuieroEscuchar_ES_LEAD_APR24_mobile,36874694,ES_STATIC_Image 154_Title 15,4091043990,,El truco para mejorar la audición del que todos hablan en España (Descúbrelo ahora),No esperes más. Obtenga su prueba gratuita de audífonos avanzados hoy.,TRY_NOW,https://get.quieroescuchar.es/adv/prueba-gratis-audifonos/?mci=ESNAT1MEEW0C8NI,http://cdn.taboola.com/libtrc/static/thumbnails/cdddb68c77d46132cd4c6e7d77f1232e.png,,,4,2795,413,0.34,0,0,0,0,0.97,0.83,0.09,0,0,0,0,0,0,0,0,0,
3/14/25,QuieroEscuchar_ES_LEAD_MAR25_mobile,44243076,ES_STATIC_Image 154_Title 15,4096752703,,El truco para mejorar la audición del que todos hablan en España (Descúbrelo ahora),No esperes más. Obtenga su prueba gratuita de audífonos avanzados hoy.,TRY_NOW,https://get.quieroescuchar.es/adv/prueba-gratis-audifonos/?mci=ESNAT1MEEW0C8NI,http://cdn.taboola.com/libtrc/static/thumbnails/cdddb68c77d46132cd4c6e7d77f1232e.png,,,3,1264,172,0.28,0,0,0,0,1.74,1.64,0.09,0,0,0,0,0,0,0,0,0,
3/14/25,QuieroEscuchar_ES_LEAD_MAR25_mobile,44243076,ES_STATIC_Image 162 1,4100101017,,${city:capitalized}$: Los mayores desconocen el precio de los audífonos (más información),No esperes más. Obtenga su prueba gratuita de audífonos avanzados hoy.,TRY_FREE,https://get.quieroescuchar.es/adv/prueba-gratis-audifonos/?mci=ESNAT1MEEW0C8NI,http://cdn.taboola.com/libtrc/static/thumbnails/02433736b68a86f29736a29225d11c13.png,,,3,3110,591,0.26,0,0,0,0,0.51,0.43,0.09,0,0,0,0,0,0,0,0,0,
3/14/25,QuieroEscuchar_ES_LEAD_MAR25_mobile,44243076,ES_STATIC_Image 161 1,4100101262,,El audífono sin pilas que hace furor en España ,No esperes más. Obtenga su prueba gratuita de audífonos avanzados hoy.,TRY_FREE,https://get.quieroescuchar.es/adv/prueba-gratis-audifonos/?mci=ESNAT1MEEW0C8NI,http://cdn.taboola.com/libtrc/static/thumbnails/67ae4107f50ef17a5d63c1a8337b60a9.png,,,5,3725,603,0.23,0,0,0,0,0.83,0.39,0.05,0,0,0,0,0,0,0,0,0,
3/14/25,QuieroEscuchar_ES_LEAD_APR24_mobile,36874694,ES_STATIC_Image 122_Title 15,4056264143,,El truco para mejorar la audición del que todos hablan en España (Descúbrelo ahora),No esperes más. Obtenga su prueba gratuita de audífonos avanzados hoy.,TRY_FREE,https://get.quieroescuchar.es/adv/prueba-gratis-audifonos/?mci=ESNAT1MEEW0C8NI,http://cdn.taboola.com/libtrc/static/thumbnails/5ad8cd2dc7a93103320da6d9bfbd09bc.png,,,2,7196,1377,0.17,0,0,0,0,0.15,0.13,0.09,0,0,0,0,0,0,0,0,0,
3/14/25,QuieroEscuchar_ES_LEAD_APR24_mobile,36874694,ES_STATIC_Image 136_Title 18,4066601530,,Los mayores de 50 años de ${city:capitalized}$ tienen derecho a audífonos invisibles hoy en día,No esperes más. Obtenga su prueba gratuita de audífonos avanzados hoy,TRY_FREE,https://get.quieroescuchar.es/adv/prueba-gratis-audifonos/?mci=ESNAT1MEEW0C8NI,http://cdn.taboola.com/libtrc/static/thumbnails/b8f7cf62189d6c9743999aed0da53571.png,,,3,2224,452,0.16,0,0,0,0,0.66,0.36,0.05,0,0,0,0,0,0,0,0,0,
3/14/25,QuieroEscuchar_ES_LEAD_MAR25_mobile,44243076,ES_STATIC_Image 122_Title 15,4096752499,,El truco para mejorar la audición del que todos hablan en España (Descúbrelo ahora),No esperes más. Obtenga su prueba gratuita de audífonos avanzados hoy.,TRY_FREE,https://get.quieroescuchar.es/adv/prueba-gratis-audifonos/?mci=ESNAT1MEEW0C8NI,http://cdn.taboola.com/libtrc/static/thumbnails/5ad8cd2dc7a93103320da6d9bfbd09bc.png,,,2,2861,511,0.16,0,0,0,0,0.39,0.32,0.08,0,0,0,0,0,0,0,0,0,
3/14/25,QuieroEscuchar_ES_LEAD_MAR25_mobile,44243076,ES_STATIC_Image 162 2,4100101018,,Los españoles nacidos antes del 1975 tienen derecho a estos nuevos aparatos acústicos,No esperes más. Obtenga su prueba gratuita de audífonos avanzados hoy.,TRY_FREE,https://get.quieroescuchar.es/adv/prueba-gratis-audifonos/?mci=ESNAT1MEEW0C8NI,http://cdn.taboola.com/libtrc/static/thumbnails/02433736b68a86f29736a29225d11c13.png,,,2,1447,409,0.16,0,0,0,0,0.49,0.39,0.08,0,0,0,0,0,0,0,0,0,
3/14/25,QuieroEscuchar_ES_LEAD_MAR25_mobile,44243076,ES_STATIC_Image 94_Title 14,4096752357,,${city:capitalized}$: Los Expertos en audición no pueden creer lo buenos que son estos audífonos,No esperes más. Obtenga su prueba gratuita de audífonos avanzados hoy.,TRY_FREE,https://get.quieroescuchar.es/adv/prueba-gratis-audifonos/?mci=ESNAT1MEEW0C8NI,http://cdn.taboola.com/libtrc/static/thumbnails/b0779d26dcdb974f664fc2f7321fbcf0.png,,,2,2097,323,0.15,0,0,0,0,0.62,0.45,0.07,0,0,0,0,0,0,0,0,0,
3/13/25,QuieroEscuchar_ES_LEAD_APR24_mobile,36874694,Copy of ES_STATIC_Image 145_Title 21,4094917613,,Los españoles no pueden creer este truco para mejorar la audición,No esperes más. Obtenga su prueba gratuita de audífonos avanzados hoy.,TRY_FREE,https://get.quieroescuchar.es/adv/prueba-gratis-audifonos/?mci=ESNAT1MEEW0C8NI,http://cdn.taboola.com/libtrc/static/thumbnails/eb333504b962467a4c9436aff0ea0e9d.png,,,798,983062,186403,122.91,0,0,0,0,0.43,0.66,0.15,30.73,30.73,0,4,4,0,0.5,0.5,0,
3/13/25,QuieroEscuchar_ES_LEAD_MAR25_mobile,44243076,Copy of ES_STATIC_Image 145_Title 21,4096752747,,Los españoles no pueden creer este truco para mejorar la audición,No esperes más. Obtenga su prueba gratuita de audífonos avanzados hoy.,TRY_FREE,https://get.quieroescuchar.es/adv/prueba-gratis-audifonos/?mci=ESNAT1MEEW0C8NI,http://cdn.taboola.com/libtrc/static/thumbnails/eb333504b962467a4c9436aff0ea0e9d.png,,,399,245170,37305,48.59,0,0,0,0,1.07,1.3,0.12,0,0,0,0,0,0,0,0,0,
3/13/25,QuieroEscuchar_ES_LEAD_MAR25_mobile,44243076,ES_CLIP_Image 118_Title 15,4096752378,,El truco para mejorar la audición del que todos hablan en España (descúbrelo ahora),No esperes más. Obtenga su prueba gratuita de audífonos avanzados hoy.,TRY_FREE,https://get.quieroescuchar.es/adv/prueba-gratis-audifonos/?mci=ESNAT1MEEW0C8NI,http://cdn.taboola.com/libtrc/static/thumbnails/cdf7abe62ec44d244d367146dda14b84.jpg,https://cdn.taboola.com/libtrc/static/video/v1722588393/g2ufzpegxmvvk3u0lija.mp4,http://cdn.taboola.com/libtrc/static/thumbnails/27d08277800f5744a0eb88d6d00c6f2e.jpg,92,84635,12358,12.75,0,0,0,0,0.74,1.03,0.14,0,0,0,0,0,0,0,0,0,
3/13/25,QuieroEscuchar_ES_LEAD_MAR25_mobile,44243076,ES_STATIC_Image 145_Title 21,4096752653,,Descubra cuánto cuesta probar nuestros audífonos (haga clic aquí),No esperes más. Obtenga su prueba gratuita de audífonos avanzados hoy.,TRY_FREE,https://get.quieroescuchar.es/adv/prueba-gratis-audifonos/?mci=ESNAT1MEEW0C8NI,http://cdn.taboola.com/libtrc/static/thumbnails/eb333504b962467a4c9436aff0ea0e9d.png,,,98,44060,9313,12.49,0,0,0,0,1.05,1.34,0.13,6.25,6.25,0,2,2,0,2.04,2.04,0,
3/13/25,QuieroEscuchar_ES_LEAD_APR24_mobile,36874694,ES_STATIC_Image 147_Title 15,4079001048,,El truco para mejorar la audición del que todos hablan en España (Descúbrelo ahora),No esperes más. Obtenga su prueba gratuita de audífonos avanzados hoy,TRY_FREE,https://get.quieroescuchar.es/adv/prueba-gratis-audifonos/?mci=ESNAT1MEEW0C8NI,http://cdn.taboola.com/libtrc/static/thumbnails/d33d463c0a5ba974e0f58b577d9ceeb2.png,,,70,92013,18014,10.94,0,0,0,0,0.39,0.61,0.16,0,0,0,0,0,0,0,0,0,
3/13/25,QuieroEscuchar_ES_LEAD_APR24_mobile,36874694,ES_CLIP_Image 157_Title 15,4091044892,,El truco para mejorar la audición del que todos hablan en España (Descúbrelo ahora),No esperes más. Obtenga su prueba gratuita de audífonos avanzados hoy.,TRY_FREE,https://get.quieroescuchar.es/adv/prueba-gratis-audifonos/?mci=ESNAT1MEEW0C8NI,http://cdn.taboola.com/libtrc/static/thumbnails/e0e30916c38fd1e320b7a3373bde8855.jpg,https://cdn.taboola.com/libtrc/static/video/v1738839122/gj986bum6fcs4fdnprab.mp4,http://cdn.taboola.com/libtrc/static/thumbnails/f7aa65668bca7e10f80d6987209bb66b.jpg,56,68991,10050,9.4,0,0,0,0,0.56,0.94,0.17,0,0,0,0,0,0,0,0,0,
3/13/25,QuieroEscuchar_ES_LEAD_MAR25_mobile,44243076,ES_STATIC_Image 131_Title 17,4096752502,,Los ciudadanos de ${city:capitalized}$ no pueden creer este truco para mejorar la audición ,No esperes más. Obtenga su prueba gratuita de audífonos avanzados hoy.,TRY_FREE,https://get.quieroescuchar.es/adv/prueba-gratis-audifonos/?mci=ESNAT1MEEW0C8NI,http://cdn.taboola.com/libtrc/static/thumbnails/a15723e67f2d14cf6c1b11284a3d8197.png,,,41,26587,4463,6.78,0,0,0,0,0.92,1.52,0.17,0,0,0,0,0,0,0,0,0,
3/13/25,QuieroEscuchar_ES_LEAD_APR24_mobile,36874694,ES_STATIC_Image 131_Title 17,4056265530,,Los ciudadanos de ${city:capitalized}$ no pueden creer este truco para mejorar la audición ,No esperes más. Obtenga su prueba gratuita de audífonos avanzados hoy.,TRY_FREE,https://get.quieroescuchar.es/adv/prueba-gratis-audifonos/?mci=ESNAT1MEEW0C8NI,http://cdn.taboola.com/libtrc/static/thumbnails/a15723e67f2d14cf6c1b11284a3d8197.png,,,32,46059,8619,6.78,0,0,0,0,0.37,0.79,0.21,0,0,0,0,0,0,0,0,0,
